seed_index,seed,condition,delay,capacity
20,346211042,equal_phase,1,0.9998027936406809
20,346211042,equal_phase,2,0.9984053297463099
20,346211042,equal_phase,3,0.9933848468012207
20,346211042,equal_phase,4,0.988159201405728
20,346211042,equal_phase,5,0.9850162897088848
20,346211042,equal_phase,6,0.9690397748122732
20,346211042,equal_phase,7,0.9439268265915971
20,346211042,equal_phase,8,0.8881349979495258
20,346211042,equal_phase,9,0.8047600369589645
20,346211042,equal_phase,10,0.740849608438741
20,346211042,equal_phase,11,0.6817950575440656
20,346211042,equal_phase,12,0.6480003219025694
20,346211042,equal_phase,13,0.6160569662767699
20,346211042,equal_phase,14,0.6443150350847223
20,346211042,equal_phase,15,0.5099545565799274
20,346211042,equal_phase,16,0.4956512446352206
20,346211042,equal_phase,17,0.428742325242675
20,346211042,equal_phase,18,0.3955376684977815
20,346211042,equal_phase,19,0.3080099782471121
20,346211042,equal_phase,20,0.3559202717264351
21,1665106229,drive_orthogonal,1,0.9985871041808656
21,1665106229,drive_orthogonal,2,0.9944385422167821
21,1665106229,drive_orthogonal,3,0.9885867835894675
21,1665106229,drive_orthogonal,4,0.9659224175803137
21,1665106229,drive_orthogonal,5,0.9167340327743199
21,1665106229,drive_orthogonal,6,0.8541241445719284
21,1665106229,drive_orthogonal,7,0.8742773198869863
21,1665106229,drive_orthogonal,8,0.846692520272245
21,1665106229,drive_orthogonal,9,0.6789495710885045
21,1665106229,drive_orthogonal,10,0.48954045425932735
21,1665106229,drive_orthogonal,11,0.48154965775124975
21,1665106229,drive_orthogonal,12,0.42647225369139485
21,1665106229,drive_orthogonal,13,0.3192940163116949
21,1665106229,drive_orthogonal,14,0.29680058471500836
21,1665106229,drive_orthogonal,15,0.27966434235332044
21,1665106229,drive_orthogonal,16,0.28913590757988394
21,1665106229,drive_orthogonal,17,0.23045382719212848
21,1665106229,drive_orthogonal,18,0.13185095034266875
21,1665106229,drive_orthogonal,19,0.1568253227373588
21,1665106229,drive_orthogonal,20,0.06867641667664787
21,1665106229,equal_phase,1,0.9998685852264687
21,1665106229,equal_phase,2,0.998991701194595
21,1665106229,equal_phase,3,0.9969042805026224
21,1665106229,equal_phase,4,0.9946380184652187
21,1665106229,equal_phase,5,0.9897529400431294
21,1665106229,equal_phase,6,0.9844526650255683
21,1665106229,equal_phase,7,0.9758144921561139
21,1665106229,equal_phase,8,0.9480727302798049
21,1665106229,equal_phase,9,0.8800032254456087
21,1665106229,equal_phase,10,0.8089411949386718
21,1665106229,equal_phase,11,0.7659691163863801
21,1665106229,equal_phase,12,0.6784105233475836
21,1665106229,equal_phase,13,0.6013749240763934
21,1665106229,equal_phase,14,0.4704102743127136
21,1665106229,equal_phase,15,0.5234880181633841
21,1665106229,equal_phase,16,0.46523482717943343
21,1665106229,equal_phase,17,0.45377432438722054
21,1665106229,equal_phase,18,0.40475808145619363
21,1665106229,equal_phase,19,0.32553511433853016
21,1665106229,equal_phase,20,0.27571808977305295
22,1622806565,drive_orthogonal,1,0.9988478522040506
22,1622806565,drive_orthogonal,2,0.995668221100033
22,1622806565,drive_orthogonal,3,0.9941305502496158
22,1622806565,drive_orthogonal,4,0.9861291004274074
22,1622806565,drive_orthogonal,5,0.9499114972857681
22,1622806565,drive_orthogonal,6,0.9033693341791764
22,1622806565,drive_orthogonal,7,0.847043310992677
22,1622806565,drive_orthogonal,8,0.8001382327214115
22,1622806565,drive_orthogonal,9,0.7647056739248517
22,1622806565,drive_orthogonal,10,0.657462558774181
22,1622806565,drive_orthogonal,11,0.4889167947056044
22,1622806565,drive_orthogonal,12,0.48689043972655816
22,1622806565,drive_orthogonal,13,0.3635797908616825
22,1622806565,drive_orthogonal,14,0.2868822740852195
22,1622806565,drive_orthogonal,15,0.2752293297179578
22,1622806565,drive_orthogonal,16,0.1827231458731118
22,1622806565,drive_orthogonal,17,0.12157528003731798
22,1622806565,drive_orthogonal,18,0.08088547223528413
22,1622806565,drive_orthogonal,19,0.09191254519907797
22,1622806565,drive_orthogonal,20,0.059624113695860285
22,1622806565,equal_phase,1,0.9998932310756814
22,1622806565,equal_phase,2,0.9991414232474314
22,1622806565,equal_phase,3,0.9961296392550717
22,1622806565,equal_phase,4,0.9863108856713815
22,1622806565,equal_phase,5,0.9652054825189069
22,1622806565,equal_phase,6,0.9356622498775949
22,1622806565,equal_phase,7,0.9017912632932268
22,1622806565,equal_phase,8,0.8504248939296899
22,1622806565,equal_phase,9,0.8017882286922302
22,1622806565,equal_phase,10,0.7474431262169602
22,1622806565,equal_phase,11,0.6954646459052967
22,1622806565,equal_phase,12,0.665061058185753
22,1622806565,equal_phase,13,0.5853572535466389
22,1622806565,equal_phase,14,0.5317307576061076
22,1622806565,equal_phase,15,0.46055968077915765
22,1622806565,equal_phase,16,0.42399594296344434
22,1622806565,equal_phase,17,0.3771066167909775
22,1622806565,equal_phase,18,0.32128623365159104
22,1622806565,equal_phase,19,0.34267224013948167
22,1622806565,equal_phase,20,0.2807764736435465
23,1222562911,drive_orthogonal,1,0.999141617203991
23,1222562911,drive_orthogonal,2,0.994493002641344
23,1222562911,drive_orthogonal,3,0.9858799791731473
23,1222562911,drive_orthogonal,4,0.9613833645473849
23,1222562911,drive_orthogonal,5,0.9197457125217484
23,1222562911,drive_orthogonal,6,0.8789960365402382
23,1222562911,drive_orthogonal,7,0.8167326909420022
23,1222562911,drive_orthogonal,8,0.7953123840336734
23,1222562911,drive_orthogonal,9,0.7733699395321889
23,1222562911,drive_orthogonal,10,0.5940132520857444
23,1222562911,drive_orthogonal,11,0.5334730792891829
23,1222562911,drive_orthogonal,12,0.46658498159971923
23,1222562911,drive_orthogonal,13,0.4015041352662321
23,1222562911,drive_orthogonal,14,0.3712169948196061
23,1222562911,drive_orthogonal,15,0.3433601541081753
23,1222562911,drive_orthogonal,16,0.2681142823997129
23,1222562911,drive_orthogonal,17,0.15976024724154395
23,1222562911,drive_orthogonal,18,0.14580672463090513
23,1222562911,drive_orthogonal,19,0.08933660439776181
23,1222562911,drive_orthogonal,20,0.03860047448190942
23,1222562911,equal_phase,1,0.9998967420896495
23,1222562911,equal_phase,2,0.9993311744355111
23,1222562911,equal_phase,3,0.9973555554830976
23,1222562911,equal_phase,4,0.9934229894914354
23,1222562911,equal_phase,5,0.9873292729775885
23,1222562911,equal_phase,6,0.9827324571313718
23,1222562911,equal_phase,7,0.9651902879289632
23,1222562911,equal_phase,8,0.9300768183338066
23,1222562911,equal_phase,9,0.8991182322739623
23,1222562911,equal_phase,10,0.824486425428059
23,1222562911,equal_phase,11,0.7389058227277326
23,1222562911,equal_phase,12,0.6789680243450048
23,1222562911,equal_phase,13,0.5954039536403829
23,1222562911,equal_phase,14,0.4894970505528322
23,1222562911,equal_phase,15,0.5167938784814459
23,1222562911,equal_phase,16,0.3749423078520115
23,1222562911,equal_phase,17,0.3296831351919857
23,1222562911,equal_phase,18,0.25977088896280637
23,1222562911,equal_phase,19,0.24951839322462996
23,1222562911,equal_phase,20,0.13528239087561927
