seed,label,delay,capacity
64011,local_gap_matched,11,0.5084017897572508
64011,local_gap_matched,12,0.36942943485448865
64011,local_gap_matched,13,0.3269600465666451
64011,local_gap_matched,14,0.22193709731754577
64011,local_gap_matched,15,0.2391398857338638
64011,local_gap_matched,16,0.13801283276260745
64011,local_gap_matched,17,0.11149621054652475
64011,local_gap_matched,18,0.0386373028419719
64011,local_gap_matched,19,0.020789937560759152
64011,local_gap_matched,20,0.005437909252328934
64012,collective,1,0.9976881550157695
64012,collective,2,0.9843002778241926
64012,collective,3,0.9653847171245122
64012,collective,4,0.9192879862022127
64012,collective,5,0.8468267781654206
64012,collective,6,0.7463323947401673
64012,collective,7,0.7380576247565683
64012,collective,8,0.6909257187211294
64012,collective,9,0.641484572934136
64012,collective,10,0.6676377347026994
64012,collective,11,0.5967669584339506
64012,collective,12,0.6056240716945868
64012,collective,13,0.5866380291593305
64012,collective,14,0.5411873733551242
64012,collective,15,0.47960190336873965
64012,collective,16,0.4527939504822952
64012,collective,17,0.43724048918835234
64012,collective,18,0.36516917168018276
64012,collective,19,0.36977581892650463
64012,collective,20,0.3585252467094121
64012,local_fixed,1,0.9997288859832207
64012,local_fixed,2,0.9973896613120444
64012,local_fixed,3,0.9852366351392094
64012,local_fixed,4,0.9417121115538376
64012,local_fixed,5,0.8629648837665108
64012,local_fixed,6,0.7420216619284562
64012,local_fixed,7,0.6425371457692649
64012,local_fixed,8,0.5989466481222608
64012,local_fixed,9,0.5346060267061213
64012,local_fixed,10,0.4340858259527427
64012,local_fixed,11,0.3146739589960758
64012,local_fixed,12,0.2799777138943001
64012,local_fixed,13,0.17434073546424603
64012,local_fixed,14,0.10861651935155965
64012,local_fixed,15,0.0458812469221058
64012,local_fixed,16,0.012012140350146468
64012,local_fixed,17,0.00415832266857666
64012,local_fixed,18,0.002664295717927034
64012,local_fixed,19,9.056919988752056e-05
64012,local_fixed,20,0.0009275164916159398
64012,local_gap_matched,1,0.9964939259894993
64012,local_gap_matched,2,0.9850709929425097
64012,local_gap_matched,3,0.963666358548562
64012,local_gap_matched,4,0.9201849337645684
64012,local_gap_matched,5,0.8684847431591592
64012,local_gap_matched,6,0.7492302057885265
64012,local_gap_matched,7,0.6742870120205721
64012,local_gap_matched,8,0.6624131889098013
64012,local_gap_matched,9,0.5921527856206491
64012,local_gap_matched,10,0.5283514223833593
64012,local_gap_matched,11,0.44270849708375615
64012,local_gap_matched,12,0.4160263199421988
64012,local_gap_matched,13,0.34822065589593304
64012,local_gap_matched,14,0.3390380492458249
64012,local_gap_matched,15,0.24102493866393185
64012,local_gap_matched,16,0.1429894198473425
64012,local_gap_matched,17,0.17229115484961044
64012,local_gap_matched,18,0.14813614118414686
64012,local_gap_matched,19,0.055383208400736086
64012,local_gap_matched,20,0.022623135220641077
64013,collective,1,0.9995848940691595
64013,collective,2,0.9981068612406653
64013,collective,3,0.9944910881121048
64013,collective,4,0.9946004645189861
64013,collective,5,0.9822617037131931
64013,collective,6,0.9717633564464596
64013,collective,7,0.9663484809453309
64013,collective,8,0.9461191954429816
64013,collective,9,0.8458427598009209
64013,collective,10,0.7856239793865665
64013,collective,11,0.7825696890754298
64013,collective,12,0.7828999094475507
64013,collective,13,0.6275073417525701
64013,collective,14,0.38854546108617755
64013,collective,15,0.4205020773062487
64013,collective,16,0.18955661859044695
64013,collective,17,0.19885414265937915
64013,collective,18,0.14343601881433513
64013,collective,19,0.10369350809812795
64013,collective,20,0.05812844490246096
64013,local_fixed,1,0.9998978517737245
64013,local_fixed,2,0.9995430787569777
64013,local_fixed,3,0.9974338351636736
64013,local_fixed,4,0.9861403749786447
64013,local_fixed,5,0.9808546154533151
64013,local_fixed,6,0.9158638473535473
64013,local_fixed,7,0.8161451212454996
64013,local_fixed,8,0.6364593473571029
64013,local_fixed,9,0.5716765384515176
64013,local_fixed,10,0.3313517991154944
64013,local_fixed,11,0.16582279509465273
64013,local_fixed,12,0.1340305317501662
64013,local_fixed,13,0.10384885081958227
64013,local_fixed,14,0.08482266089821773
64013,local_fixed,15,0.04822313248231024
64013,local_fixed,16,0.027115692214453993
64013,local_fixed,17,0.018084761402477167
64013,local_fixed,18,0.0012012635245593852
64013,local_fixed,19,0.003887306183021746
64013,local_fixed,20,0.0006861476711746481
64013,local_gap_matched,1,0.9957913245396647
64013,local_gap_matched,2,0.9938295042013457
64013,local_gap_matched,3,0.970708873317942
64013,local_gap_matched,4,0.930280403091558
64013,local_gap_matched,5,0.9504933664061785
64013,local_gap_matched,6,0.9177958651907395
64013,local_gap_matched,7,0.8877820673252403
64013,local_gap_matched,8,0.8217917921853231
64013,local_gap_matched,9,0.8262603433505885
64013,local_gap_matched,10,0.6074619885828083
64013,local_gap_matched,11,0.535128204205436
64013,local_gap_matched,12,0.674879445780049
64013,local_gap_matched,13,0.446672380821249
64013,local_gap_matched,14,0.3630296715551193
64013,local_gap_matched,15,0.19809264353129633
64013,local_gap_matched,16,0.18441658461988378
64013,local_gap_matched,17,0.2189062735327577
64013,local_gap_matched,18,0.15209628065693262
64013,local_gap_matched,19,0.09654086621147999
64013,local_gap_matched,20,0.10927120547061978
64014,collective,1,0.9996565720019917
64014,collective,2,0.9983030392689036
64014,collective,3,0.9946077506895239
64014,collective,4,0.9926078574013553
64014,collective,5,0.9773634077690581
64014,collective,6,0.9377997260930072
64014,collective,7,0.9095314006112198
64014,collective,8,0.9290170687580822
64014,collective,9,0.9025273744128245
64014,collective,10,0.7922991851263573
64014,collective,11,0.6935910085014163
64014,collective,12,0.5912143016742802
64014,collective,13,0.4516324245732304
64014,collective,14,0.4080504324912783
64014,collective,15,0.34863418345964636
64014,collective,16,0.3247234121575844
64014,collective,17,0.26769884441562325
64014,collective,18,0.1674917969473833
64014,collective,19,0.16368594364589875
64014,collective,20,0.14028297014813354
64014,local_fixed,1,0.9998895032848828
64014,local_fixed,2,0.9995970577266895
64014,local_fixed,3,0.9995058133308936
64014,local_fixed,4,0.9977168698447966
64014,local_fixed,5,0.9876316991875814
64014,local_fixed,6,0.9325121592867334
64014,local_fixed,7,0.8556303467268072
64014,local_fixed,8,0.7745897225027992
64014,local_fixed,9,0.5838345637448453
64014,local_fixed,10,0.45807698517372886
64014,local_fixed,11,0.2267867735447436
64014,local_fixed,12,0.1977392452349163
64014,local_fixed,13,0.11906483723308751
64014,local_fixed,14,0.10246174392053942
64014,local_fixed,15,0.041397809297278945
64014,local_fixed,16,0.009475900752939317
64014,local_fixed,17,0.006868983355963398
64014,local_fixed,18,0.003924372170055722
64014,local_fixed,19,0.005979896264483032
64014,local_fixed,20,0.001501837070303515
64014,local_gap_matched,1,0.9828623974710872
64014,local_gap_matched,2,0.9477103357849994
64014,local_gap_matched,3,0.9397627039234997
64014,local_gap_matched,4,0.9313994687808392
64014,local_gap_matched,5,0.9131440111323543
64014,local_gap_matched,6,0.895105738381602
64014,local_gap_matched,7,0.859921589364243
64014,local_gap_matched,8,0.8129695335511784
64014,local_gap_matched,9,0.7355049767434187
64014,local_gap_matched,10,0.7658762670409671
64014,local_gap_matched,11,0.6518251539147953
64014,local_gap_matched,12,0.6344960559231022
64014,local_gap_matched,13,0.5851816022424964
64014,local_gap_matched,14,0.5456590287379981
64014,local_gap_matched,15,0.580856171613953
64014,local_gap_matched,16,0.40151732051008104
64014,local_gap_matched,17,0.5541539816671112
64014,local_gap_matched,18,0.38724287856179973
64014,local_gap_matched,19,0.3305035749238389
64014,local_gap_matched,20,0.20939552075533419
64015,collective,1,0.999300134356846
64015,collective,2,0.9968116746708298
64015,collective,3,0.9925255382644558
64015,collective,4,0.9835998006829326
64015,collective,5,0.9608416241654284
64015,collective,6,0.8998697960661449
64015,collective,7,0.9042693802985762
64015,collective,8,0.8929041539208272
64015,collective,9,0.8384814007832291
64015,collective,10,0.756375917851088
64015,collective,11,0.6518793627249894
64015,collective,12,0.6133267045776333
64015,collective,13,0.4824925798826444
64015,collective,14,0.4785101304965694
64015,collective,15,0.38884595301210734
64015,collective,16,0.29782098114986094
64015,collective,17,0.20640018753311437
64015,collective,18,0.2824780563862565
64015,collective,19,0.20602747644171168
64015,collective,20,0.187515777115438
64015,local_fixed,1,0.9998547111029213
64015,local_fixed,2,0.9993590326555676
64015,local_fixed,3,0.9988177792465778
64015,local_fixed,4,0.9960354323613395
64015,local_fixed,5,0.9722079753069488
64015,local_fixed,6,0.8605150956984539
64015,local_fixed,7,0.7277051928968972
64015,local_fixed,8,0.684340354177586
64015,local_fixed,9,0.489969234652204
64015,local_fixed,10,0.22792408364676925
64015,local_fixed,11,0.22503315465047383
64015,local_fixed,12,0.15502074016060424
64015,local_fixed,13,0.051991303622413214
64015,local_fixed,14,0.0007706975066830154
64015,local_fixed,15,0.008225902689550679
64015,local_fixed,16,0.001976465750362501
64015,local_fixed,17,0.004156863530769854
64015,local_fixed,18,0.0057864597172906625
64015,local_fixed,19,0.010033245777625885
64015,local_fixed,20,3.5728316762276643e-06
64015,local_gap_matched,1,0.9992883729724862
64015,local_gap_matched,2,0.9985869022431425
64015,local_gap_matched,3,0.9978262282483471
64015,local_gap_matched,4,0.9952118399690542
64015,local_gap_matched,5,0.9817464490783745
64015,local_gap_matched,6,0.9105992826815944
64015,local_gap_matched,7,0.8257921773402619
64015,local_gap_matched,8,0.8087665586599373
64015,local_gap_matched,9,0.6057033639370425
64015,local_gap_matched,10,0.3574377701752993
64015,local_gap_matched,11,0.3474164441363431
64015,local_gap_matched,12,0.32503122254212874
64015,local_gap_matched,13,0.22754411316783613
64015,local_gap_matched,14,0.12667161205840835
64015,local_gap_matched,15,0.11615358240500283
64015,local_gap_matched,16,0.07712853477516667
64015,local_gap_matched,17,0.06508481350940408
64015,local_gap_matched,18,0.07352358972251487
64015,local_gap_matched,19,0.04628028345496397
64015,local_gap_matched,20,0.025975288694491575
64016,collective,1,0.9843685002668789
64016,collective,2,0.9096370094848403
64016,collective,3,0.8152577907395672
64016,collective,4,0.6544645134977383
64016,collective,5,0.6155761207481997
64016,collective,6,0.5482832449866714
64016,collective,7,0.515017431419714
64016,collective,8,0.4392535862824224
64016,collective,9,0.4399863103797396
64016,collective,10,0.39700863925771374
64016,collective,11,0.4027008817083673
64016,collective,12,0.3933113287811253
64016,collective,13,0.3678855108373703
64016,collective,14,0.38981615310200485
64016,collective,15,0.3452067728393834
64016,collective,16,0.34588314560272915
64016,collective,17,0.29637268232234387
64016,collective,18,0.30256950505715585
64016,collective,19,0.3315532725014919
64016,collective,20,0.3330358063068622
64016,local_fixed,1,0.9987987090595709
64016,local_fixed,2,0.9907990871116714
64016,local_fixed,3,0.9638435705495203
64016,local_fixed,4,0.9073705658612428
64016,local_fixed,5,0.7691895464627815
64016,local_fixed,6,0.6086048688313329
64016,local_fixed,7,0.5747863600386605
64016,local_fixed,8,0.4668776565999928
64016,local_fixed,9,0.4141766786887677
64016,local_fixed,10,0.3569223051548167
64016,local_fixed,11,0.3544401485740625
64016,local_fixed,12,0.2643234162999169
64016,local_fixed,13,0.1853056088503448
64016,local_fixed,14,0.11174245791283584
64016,local_fixed,15,0.06131580793339556
64016,local_fixed,16,0.05417852442323556
64016,local_fixed,17,0.013075811980345929
64016,local_fixed,18,0.009921560116634396
64016,local_fixed,19,9.391819925522251e-05
64016,local_fixed,20,0.00012120254761836394
64016,local_gap_matched,1,0.5750456624528167
64016,local_gap_matched,2,0.4378161640584888
64016,local_gap_matched,3,0.3618111924425202
64016,local_gap_matched,4,0.3366114021347038
64016,local_gap_matched,5,0.33458491290742925
64016,local_gap_matched,6,0.289442186971764
64016,local_gap_matched,7,0.23006077373676936
64016,local_gap_matched,8,0.2376434120741225
64016,local_gap_matched,9,0.2483426437788193
64016,local_gap_matched,10,0.25108509146650493
64016,local_gap_matched,11,0.2684772034310571
64016,local_gap_matched,12,0.14264098432340921
64016,local_gap_matched,13,0.1653248584187792
64016,local_gap_matched,14,0.16053341968600868
64016,local_gap_matched,15,0.23773008149898886
64016,local_gap_matched,16,0.24311840409031016
64016,local_gap_matched,17,0.2248129165982075
64016,local_gap_matched,18,0.21434613807409636
64016,local_gap_matched,19,0.18634451798919074
64016,local_gap_matched,20,0.18316331204218883
64017,collective,1,0.9998057511984373
64017,collective,2,0.9983780524220852
64017,collective,3,0.9920041777193441
64017,collective,4,0.9805848841811388
64017,collective,5,0.9708857144418619
64017,collective,6,0.9375205818563768
64017,collective,7,0.8019222231383447
64017,collective,8,0.7139985419873266
64017,collective,9,0.6756785295810085
64017,collective,10,0.5301201853090277
64017,collective,11,0.5067628433007979
64017,collective,12,0.4597404726957311
64017,collective,13,0.4126274483860647
64017,collective,14,0.4304063984149991
64017,collective,15,0.34932012532437223
64017,collective,16,0.3604836457032112
64017,collective,17,0.31378785729397807
64017,collective,18,0.3179324417866739
64017,collective,19,0.25778947339036573
64017,collective,20,0.24888730242803492
64017,local_fixed,1,0.9998445808516275
64017,local_fixed,2,0.9983323316188071
64017,local_fixed,3,0.9892686395537296
64017,local_fixed,4,0.9573863284377017
64017,local_fixed,5,0.8726054537963341
64017,local_fixed,6,0.7674492842690455
64017,local_fixed,7,0.6519275746111525
64017,local_fixed,8,0.5543179183943897
64017,local_fixed,9,0.39612091893203033
64017,local_fixed,10,0.37918816376772607
64017,local_fixed,11,0.30908782945440544
64017,local_fixed,12,0.2355678998498186
64017,local_fixed,13,0.15401832937756563
64017,local_fixed,14,0.1076811118079239
64017,local_fixed,15,0.09710699735129386
64017,local_fixed,16,0.0770402349689623
64017,local_fixed,17,0.03302310092592083
64017,local_fixed,18,0.0019947787260455995
64017,local_fixed,19,0.00033333782754378205
64017,local_fixed,20,0.00015725883762623312
64017,local_gap_matched,1,0.9969115722281048
64017,local_gap_matched,2,0.9890179537207499
64017,local_gap_matched,3,0.9609982300497142
64017,local_gap_matched,4,0.900624463286791
64017,local_gap_matched,5,0.8474601592825867
64017,local_gap_matched,6,0.7998684178057999
64017,local_gap_matched,7,0.7263744366791497
64017,local_gap_matched,8,0.6523667271702983
64017,local_gap_matched,9,0.5008741137522034
64017,local_gap_matched,10,0.5050150017625499
64017,local_gap_matched,11,0.3919067309404794
64017,local_gap_matched,12,0.3465142869738013
64017,local_gap_matched,13,0.283561445158985
64017,local_gap_matched,14,0.2701821231075288
64017,local_gap_matched,15,0.22381628597055064
64017,local_gap_matched,16,0.17811983572228843
64017,local_gap_matched,17,0.16600292290373272
64017,local_gap_matched,18,0.1403712103210343
64017,local_gap_matched,19,0.06338610720245993
64017,local_gap_matched,20,0.028875038937936342
64018,collective,1,0.9996416979367636
64018,collective,2,0.998385850826718
64018,collective,3,0.9938102273134235
64018,collective,4,0.9851222883316461
64018,collective,5,0.9698010406288528
64018,collective,6,0.9297854497685647
64018,collective,7,0.8893319588353397
64018,collective,8,0.8499630402075373
64018,collective,9,0.8396476560130667
64018,collective,10,0.8081811447616019
64018,collective,11,0.754473946230504
64018,collective,12,0.5680290769635491
64018,collective,13,0.48389410653485543
64018,collective,14,0.3737757819186152
64018,collective,15,0.3721606518387196
64018,collective,16,0.3037629065300442
64018,collective,17,0.2855553594426885
64018,collective,18,0.1196420504990967
64018,collective,19,0.16692209681606687
64018,collective,20,0.09704853790247017
64018,local_fixed,1,0.9995201941240913
64018,local_fixed,2,0.9975257063760332
64018,local_fixed,3,0.9889331234729768
64018,local_fixed,4,0.9685873947413833
64018,local_fixed,5,0.9078287859445336
64018,local_fixed,6,0.7716395338589705
64018,local_fixed,7,0.6434658749226903
64018,local_fixed,8,0.5551777599464303
64018,local_fixed,9,0.35311267122497136
64018,local_fixed,10,0.2551801066190584
64018,local_fixed,11,0.20802449970131115
64018,local_fixed,12,0.136370752450529
64018,local_fixed,13,0.1054647857943412
64018,local_fixed,14,0.07576316728534166
64018,local_fixed,15,0.05838606047930646
64018,local_fixed,16,0.03162657176875349
64018,local_fixed,17,0.02070874203087091
64018,local_fixed,18,0.0007446881230054135
64018,local_fixed,19,0.010129782325763148
64018,local_fixed,20,0.008605350491641647
64018,local_gap_matched,1,0.9942492200409679
64018,local_gap_matched,2,0.9873457970536659
64018,local_gap_matched,3,0.9689160167103902
64018,local_gap_matched,4,0.9543685820123882
64018,local_gap_matched,5,0.9089244942882962
64018,local_gap_matched,6,0.8125790962260893
64018,local_gap_matched,7,0.8337235698001981
64018,local_gap_matched,8,0.8467914316450892
64018,local_gap_matched,9,0.6008725484331362
64018,local_gap_matched,10,0.49362639205782705
64018,local_gap_matched,11,0.49601130472115346
64018,local_gap_matched,12,0.4037425745017262
64018,local_gap_matched,13,0.3448423085411428
64018,local_gap_matched,14,0.27753923033338107
64018,local_gap_matched,15,0.24985673798719504
64018,local_gap_matched,16,0.11180707562849142
64018,local_gap_matched,17,0.09675492332369202
64018,local_gap_matched,18,0.09478355145142396
64018,local_gap_matched,19,0.06682366683646859
64018,local_gap_matched,20,0.06472445086257997
64019,collective,1,0.9993642185068512
64019,collective,2,0.9983165496662644
64019,collective,3,0.9969420876524125
64019,collective,4,0.9925660449534209
64019,collective,5,0.9853062333877031
64019,collective,6,0.9628984845798244
64019,collective,7,0.9098192845191869
64019,collective,8,0.826649967915727
64019,collective,9,0.8373769503133154
64019,collective,10,0.8463535729791248
64019,collective,11,0.7183454250124688
64019,collective,12,0.6963861278863411
64019,collective,13,0.6169967400072061
64019,collective,14,0.46806269492021724
64019,collective,15,0.31230777542223304
64019,collective,16,0.25685566593741743
64019,collective,17,0.2497824192319103
64019,collective,18,0.2450602897480834
64019,collective,19,0.14134576861559756
64019,collective,20,0.09446038196667146
64019,local_fixed,1,0.9998406175960971
64019,local_fixed,2,0.9993908998235962
64019,local_fixed,3,0.9987933468419337
64019,local_fixed,4,0.9965673524136158
64019,local_fixed,5,0.9857112344395889
64019,local_fixed,6,0.9211587818425655
64019,local_fixed,7,0.826463341248194
64019,local_fixed,8,0.6459179865076066
64019,local_fixed,9,0.39987529861802046
64019,local_fixed,10,0.34014174917136547
64019,local_fixed,11,0.20141967241657732
64019,local_fixed,12,0.1763575666704417
64019,local_fixed,13,0.10313121225808015
64019,local_fixed,14,0.06576180934904818
64019,local_fixed,15,0.03671772675141921
64019,local_fixed,16,0.008534398372108625
64019,local_fixed,17,0.001380516434788387
64019,local_fixed,18,0.004946314673864689
64019,local_fixed,19,0.005584804261935365
64019,local_fixed,20,0.004044690936144283
64019,local_gap_matched,1,0.9989835133554773
64019,local_gap_matched,2,0.9964956624009226
64019,local_gap_matched,3,0.9942476268630636
64019,local_gap_matched,4,0.987501945905629
64019,local_gap_matched,5,0.9678642070435901
64019,local_gap_matched,6,0.9548492719456575
64019,local_gap_matched,7,0.9004666400480941
64019,local_gap_matched,8,0.8449283329755916
64019,local_gap_matched,9,0.7515733340978911
64019,local_gap_matched,10,0.6525600817788466
64019,local_gap_matched,11,0.511125530011648
64019,local_gap_matched,12,0.4063682004210243
64019,local_gap_matched,13,0.34295229014089273
64019,local_gap_matched,14,0.3671203319414896
64019,local_gap_matched,15,0.2327010801798332
64019,local_gap_matched,16,0.15371650708873286
64019,local_gap_matched,17,0.11063031739741887
64019,local_gap_matched,18,0.1207465843199533
64019,local_gap_matched,19,0.08825302397601865
64019,local_gap_matched,20,0.06233492696524602
64020,collective,1,0.9992231566843764
64020,collective,2,0.9959705483313299
64020,collective,3,0.9903384887461671
64020,collective,4,0.9684697155329793
64020,collective,5,0.940433763579467
64020,collective,6,0.896210953032466
64020,collective,7,0.8291828647837777
64020,collective,8,0.7933936576268402
64020,collective,9,0.6778693199612414
64020,collective,10,0.6393039815720869
64020,collective,11,0.5554629209665682
64020,collective,12,0.5426405385986353
64020,collective,13,0.49408506169557737
64020,collective,14,0.5035136418679368
64020,collective,15,0.3890254531295012
64020,collective,16,0.3890871447404464
64020,collective,17,0.33871570354154806
64020,collective,18,0.335811098211502
64020,collective,19,0.28025372893022227
64020,collective,20,0.23077768773544108
64020,local_fixed,1,0.9999311650497604
64020,local_fixed,2,0.9997355512708617
64020,local_fixed,3,0.9984054512625565
64020,local_fixed,4,0.9896909442187192
64020,local_fixed,5,0.965532964507042
64020,local_fixed,6,0.9040980717417353
64020,local_fixed,7,0.8299092249622687
64020,local_fixed,8,0.6105255046978774
64020,local_fixed,9,0.5040725253873266
64020,local_fixed,10,0.35392769734249846
64020,local_fixed,11,0.26891460635226316
64020,local_fixed,12,0.1259943501107558
64020,local_fixed,13,0.10106611518323823
64020,local_fixed,14,0.1049425245033831
64020,local_fixed,15,0.09052959029025545
64020,local_fixed,16,0.04138494844573961
64020,local_fixed,17,0.05571072487444995
64020,local_fixed,18,0.023286367475935304
64020,local_fixed,19,0.011987706859447913
64020,local_fixed,20,0.00127666459362713
64020,local_gap_matched,1,0.9854114121425269
64020,local_gap_matched,2,0.9655316427054583
64020,local_gap_matched,3,0.9592368320294381
64020,local_gap_matched,4,0.9514147529736603
64020,local_gap_matched,5,0.9399442351667733
64020,local_gap_matched,6,0.8858454410410851
64020,local_gap_matched,7,0.8311475884300235
64020,local_gap_matched,8,0.7643107740033797
64020,local_gap_matched,9,0.7752999561282264
64020,local_gap_matched,10,0.6760943945805709
64020,local_gap_matched,11,0.7036763568555408
64020,local_gap_matched,12,0.6382333370476689
64020,local_gap_matched,13,0.35818218127513035
64020,local_gap_matched,14,0.3705379033114411
64020,local_gap_matched,15,0.3175451575420098
64020,local_gap_matched,16,0.3221959012777311
64020,local_gap_matched,17,0.22526648713817388
64020,local_gap_matched,18,0.1439590382749378
64020,local_gap_matched,19,0.15482850179598243
64020,local_gap_matched,20,0.1183819326408223
64021,collective,1,0.999722197548074
64021,collective,2,0.9980854956060222
64021,collective,3,0.9905045480078342
64021,collective,4,0.9756859442242408
64021,collective,5,0.9644892453016298
64021,collective,6,0.9414230557540079
64021,collective,7,0.8822774641522305
64021,collective,8,0.8129110881434168
64021,collective,9,0.7198811446576916
64021,collective,10,0.6711312238074925
64021,collective,11,0.7380220586243761
64021,collective,12,0.6479785352304943
64021,collective,13,0.5320958863914801
64021,collective,14,0.5417016746512737
64021,collective,15,0.4034934693832686
64021,collective,16,0.3755737106555505
64021,collective,17,0.3374184724805297
64021,collective,18,0.25608608640485425
64021,collective,19,0.18363778575465572
64021,collective,20,0.2064562318259143
64021,local_fixed,1,0.9998208273982148
64021,local_fixed,2,0.9994322860387418
64021,local_fixed,3,0.998955702537462
64021,local_fixed,4,0.9918233836829476
64021,local_fixed,5,0.9797902100268133
64021,local_fixed,6,0.9505518296101972
64021,local_fixed,7,0.8181888849786584
64021,local_fixed,8,0.6421715783655869
64021,local_fixed,9,0.4538793514038716
64021,local_fixed,10,0.3875882393671969
64021,local_fixed,11,0.22580372642266808
64021,local_fixed,12,0.11647784275831499
64021,local_fixed,13,0.07225027845208958
64021,local_fixed,14,0.062251417934434686
64021,local_fixed,15,0.04637294801606643
64021,local_fixed,16,0.053365976507610685
64021,local_fixed,17,0.031771945148790684
64021,local_fixed,18,0.03789951568734505
64021,local_fixed,19,0.027840620869587905
64021,local_fixed,20,0.005368556782362021
64021,local_gap_matched,1,0.9978556734318279
64021,local_gap_matched,2,0.9949917402760129
64021,local_gap_matched,3,0.9911350059761278
64021,local_gap_matched,4,0.970568719638386
64021,local_gap_matched,5,0.9640072257152849
64021,local_gap_matched,6,0.9372461600735321
64021,local_gap_matched,7,0.8838657768086432
64021,local_gap_matched,8,0.8619622512611517
64021,local_gap_matched,9,0.7653096127334936
64021,local_gap_matched,10,0.6141073389524074
64021,local_gap_matched,11,0.483601498073925
64021,local_gap_matched,12,0.3400440113134298
64021,local_gap_matched,13,0.26326299955716026
64021,local_gap_matched,14,0.14832007052325813
64021,local_gap_matched,15,0.13591688811184824
64021,local_gap_matched,16,0.10593029362012665
64021,local_gap_matched,17,0.04888068130350606
64021,local_gap_matched,18,0.03809833924429746
64021,local_gap_matched,19,0.04596148659636863
64021,local_gap_matched,20,0.02504919202051511
64022,collective,1,0.9993466934293993
64022,collective,2,0.9918043032548375
64022,collective,3,0.9648856817430834
64022,collective,4,0.9172189744687613
64022,collective,5,0.8375983708168566
64022,collective,6,0.7364651709496578
64022,collective,7,0.6873425617557873
64022,collective,8,0.6538121435456865
64022,collective,9,0.6674017903807257
64022,collective,10,0.5937723826987736
64022,collective,11,0.5941150972368493
64022,collective,12,0.5233376790496282
64022,collective,13,0.4974704603902036
64022,collective,14,0.4482286030654984
64022,collective,15,0.45643620806872776
64022,collective,16,0.41835336908423165
64022,collective,17,0.35991457419209333
64022,collective,18,0.3408741076085383
64022,collective,19,0.30869947100524586
64022,collective,20,0.3139794681618656
64022,local_fixed,1,0.9995492440527293
64022,local_fixed,2,0.9959569757292497
64022,local_fixed,3,0.981931801651002
64022,local_fixed,4,0.9256758018315363
64022,local_fixed,5,0.788535486962725
64022,local_fixed,6,0.6613196412851636
64022,local_fixed,7,0.5652028655094861
64022,local_fixed,8,0.4489756085447016
64022,local_fixed,9,0.4188471220166059
64022,local_fixed,10,0.3212422844144199
64022,local_fixed,11,0.26443107312589964
64022,local_fixed,12,0.21093068068798182
64022,local_fixed,13,0.15104377695635984
64022,local_fixed,14,0.11169772841781297
64022,local_fixed,15,0.03223950016050874
64022,local_fixed,16,0.02194221559339616
64022,local_fixed,17,0.00361870130644521
64022,local_fixed,18,0.01003266179066503
64022,local_fixed,19,0.0003588915926153822
64022,local_fixed,20,0.004126962628819311
64022,local_gap_matched,1,0.9545779113479115
64022,local_gap_matched,2,0.9079174312291498
64022,local_gap_matched,3,0.8968943136477686
64022,local_gap_matched,4,0.8482244699924999
64022,local_gap_matched,5,0.7747156328334256
64022,local_gap_matched,6,0.6857699403935787
64022,local_gap_matched,7,0.6523661312279244
64022,local_gap_matched,8,0.6684076394417349
64022,local_gap_matched,9,0.5355144583940993
64022,local_gap_matched,10,0.5800866637717028
64022,local_gap_matched,11,0.5254702529461854
64022,local_gap_matched,12,0.4976740871167498
64022,local_gap_matched,13,0.42434553592998053
64022,local_gap_matched,14,0.4224788857744722
64022,local_gap_matched,15,0.36968452394602536
64022,local_gap_matched,16,0.35473171809972187
64022,local_gap_matched,17,0.2995313511185068
64022,local_gap_matched,18,0.2422082382266997
64022,local_gap_matched,19,0.24713816314542528
64022,local_gap_matched,20,0.1939975178979383
64023,collective,1,0.9995656190130326
64023,collective,2,0.996527100238879
64023,collective,3,0.9865359788783508
64023,collective,4,0.9550059787702717
64023,collective,5,0.8739745270572434
64023,collective,6,0.8041488754384498
64023,collective,7,0.748114381169272
64023,collective,8,0.6140043763965585
64023,collective,9,0.5881881376027537
64023,collective,10,0.4922943621326129
64023,collective,11,0.4933080785829585
64023,collective,12,0.4096395095168814
64023,collective,13,0.4615397102755437
64023,collective,14,0.3771025048880343
64023,collective,15,0.3703620469776362
64023,collective,16,0.3652055567562454
64023,collective,17,0.281375614786296
64023,collective,18,0.2894544433763227
64023,collective,19,0.25330694823979966
64023,collective,20,0.21967938258652975
64023,local_fixed,1,0.9998458916779495
64023,local_fixed,2,0.9985913942175827
64023,local_fixed,3,0.9933319322403124
64023,local_fixed,4,0.9822000967711235
64023,local_fixed,5,0.9345692571499531
64023,local_fixed,6,0.8019770337921031
64023,local_fixed,7,0.6738445750847931
64023,local_fixed,8,0.6180620040294681
64023,local_fixed,9,0.5196640579328664
64023,local_fixed,10,0.3972637887427586
64023,local_fixed,11,0.29171842927946834
64023,local_fixed,12,0.20592409076922216
64023,local_fixed,13,0.13282037087214005
64023,local_fixed,14,0.06153342405396374
64023,local_fixed,15,0.048884007467615766
64023,local_fixed,16,0.03459339112824878
64023,local_fixed,17,0.01836486442529524
64023,local_fixed,18,0.019557914704919785
64023,local_fixed,19,7.995448941927843e-05
64023,local_fixed,20,0.0035485901264711785
64023,local_gap_matched,1,0.9905640083562711
64023,local_gap_matched,2,0.971762920790487
64023,local_gap_matched,3,0.955045888602667
